AOI,RCA,StreamOrder,Model,Period,gsdd,mean_ann,min_ann,max_ann,mean_apr,mean_may,mean_jun,mean_jul,mean_aug,mean_sep,mean_oct
Vault Creek-Chatanika River (HUC10: 1908030906),4435,5,gfdl,0,1087.77,4.91,0.0,12.76,0.45,4.0,8.6,10.28,7.09,3.83,1.23
Vault Creek-Chatanika River (HUC10: 1908030906),4435,5,gfdl,1,1169.44,5.22,0.0,12.25,0.39,4.59,9.59,10.56,7.11,4.23,1.24
Vault Creek-Chatanika River (HUC10: 1908030906),4435,5,gfdl,2,1293.92,5.78,0.0,14.85,0.46,5.76,10.3,11.6,7.48,4.5,1.55
Vault Creek-Chatanika River (HUC10: 1908030906),4437,5,ccsm,0,1259.0,5.71,0.0,13.84,1.31,5.04,9.65,11.14,7.77,4.51,1.87
Vault Creek-Chatanika River (HUC10: 1908030906),4437,5,ccsm,1,1343.44,6.0,0.0,16.96,1.24,5.23,10.57,11.62,7.71,4.79,1.96
Vault Creek-Chatanika River (HUC10: 1908030906),4437,5,ccsm,2,1481.82,6.62,0.0,17.65,1.2,6.06,11.89,12.75,8.59,5.21,2.11
Vault Creek-Chatanika River (HUC10: 1908030906),4437,5,gfdl,0,1259.0,5.71,0.0,13.84,1.31,5.04,9.65,11.14,7.77,4.51,1.87
Vault Creek-Chatanika River (HUC10: 1908030906),4437,5,gfdl,1,1342.28,5.99,0.0,13.35,1.25,5.59,10.57,11.45,7.77,4.89,1.87
Vault Creek-Chatanika River (HUC10: 1908030906),4437,5,gfdl,2,1472.78,6.57,0.0,15.95,1.26,6.83,11.37,12.52,8.15,5.16,2.19
Vault Creek-Chatanika River (HUC10: 1908030906),4438,4,ccsm,0,1094.23,4.95,0.0,12.78,0.49,4.06,8.66,10.32,7.11,3.87,1.25
Vault Creek-Chatanika River (HUC10: 1908030906),4438,4,ccsm,1,1175.61,5.25,0.0,16.06,0.44,4.24,9.6,10.8,7.09,4.16,1.34
Vault Creek-Chatanika River (HUC10: 1908030906),4438,4,ccsm,2,1315.74,5.87,0.0,16.71,0.44,5.04,10.93,11.96,7.96,4.57,1.48
Vault Creek-Chatanika River (HUC10: 1908030906),4438,4,gfdl,0,1094.23,4.95,0.0,12.78,0.49,4.06,8.66,10.32,7.11,3.87,1.25
Vault Creek-Chatanika River (HUC10: 1908030906),4438,4,gfdl,1,1180.19,5.27,0.0,12.38,0.44,4.67,9.71,10.6,7.14,4.23,1.26
Vault Creek-Chatanika River (HUC10: 1908030906),4438,4,gfdl,2,1303.04,5.82,0.0,14.89,0.5,5.85,10.39,11.63,7.51,4.5,1.56
Vault Creek-Chatanika River (HUC10: 1908030906),4492,5,ccsm,0,949.37,4.27,0.0,11.48,0.16,3.1,7.52,9.32,6.42,3.33,0.84
Vault Creek-Chatanika River (HUC10: 1908030906),4492,5,ccsm,1,1018.17,4.55,0.0,14.39,0.12,3.24,8.34,9.8,6.44,3.66,0.96
Vault Creek-Chatanika River (HUC10: 1908030906),4492,5,ccsm,2,1144.65,5.11,0.0,15.2,0.15,4.0,9.49,10.81,7.23,4.07,1.08
Vault Creek-Chatanika River (HUC10: 1908030906),4492,5,gfdl,0,949.37,4.27,0.0,11.48,0.16,3.1,7.52,9.32,6.42,3.33,0.84
Vault Creek-Chatanika River (HUC10: 1908030906),4492,5,gfdl,1,1022.52,4.56,0.0,10.96,0.12,3.68,8.42,9.64,6.47,3.7,0.88
Vault Creek-Chatanika River (HUC10: 1908030906),4492,5,gfdl,2,1133.92,5.06,0.0,13.41,0.22,4.81,9.0,10.56,6.81,3.94,1.14
Vault Creek-Chatanika River (HUC10: 1908030906),4626,5,ccsm,0,854.78,3.9,0.0,10.9,0.07,2.56,6.94,8.86,6.05,3.01,0.6
Vault Creek-Chatanika River (HUC10: 1908030906),4626,5,ccsm,1,937.56,4.19,0.0,15.07,0.02,2.69,7.78,9.39,6.06,3.29,0.71
Vault Creek-Chatanika River (HUC10: 1908030906),4626,5,ccsm,2,1058.09,4.72,0.0,14.59,0.04,3.44,8.84,10.34,6.84,3.69,0.82
Vault Creek-Chatanika River (HUC10: 1908030906),4626,5,gfdl,0,854.78,3.9,0.0,10.9,0.07,2.56,6.94,8.86,6.05,3.01,0.6
Vault Creek-Chatanika River (HUC10: 1908030906),4626,5,gfdl,1,943.62,4.21,0.0,10.43,0.05,3.19,7.85,9.17,6.12,3.33,0.62
Vault Creek-Chatanika River (HUC10: 1908030906),4626,5,gfdl,2,1053.97,4.71,0.0,12.82,0.12,4.35,8.44,10.09,6.45,3.54,0.87
Vault Creek-Chatanika River (HUC10: 1908030906),4661,5,ccsm,0,1147.5,5.25,0.0,13.06,0.94,4.5,9.03,10.57,7.32,4.22,1.62
Vault Creek-Chatanika River (HUC10: 1908030906),4661,5,ccsm,1,1249.95,5.58,0.0,17.86,0.84,4.68,9.97,11.12,7.33,4.48,1.7
Vault Creek-Chatanika River (HUC10: 1908030906),4661,5,ccsm,2,1384.45,6.18,0.0,17.13,0.79,5.51,11.22,12.19,8.18,4.91,1.86
Vault Creek-Chatanika River (HUC10: 1908030906),4661,5,gfdl,0,1147.5,5.25,0.0,13.06,0.94,4.5,9.03,10.57,7.32,4.22,1.62
Vault Creek-Chatanika River (HUC10: 1908030906),4661,5,gfdl,1,1247.97,5.57,0.0,12.67,0.87,5.09,9.93,10.9,7.37,4.55,1.61
Vault Creek-Chatanika River (HUC10: 1908030906),4661,5,gfdl,2,1367.85,6.11,0.0,15.16,0.89,6.26,10.61,11.87,7.72,4.8,1.93
Vault Creek-Chatanika River (HUC10: 1908030906),4680,5,ccsm,0,1168.38,5.31,0.0,13.12,0.98,4.57,9.09,10.63,7.37,4.27,1.65
Vault Creek-Chatanika River (HUC10: 1908030906),4680,5,ccsm,1,1260.33,5.63,0.0,17.59,0.89,4.75,10.01,11.15,7.38,4.54,1.75
Vault Creek-Chatanika River (HUC10: 1908030906),4680,5,ccsm,2,1393.32,6.22,0.0,17.07,0.84,5.59,11.24,12.21,8.22,4.96,1.9
Vault Creek-Chatanika River (HUC10: 1908030906),4680,5,gfdl,0,1168.38,5.31,0.0,13.12,0.98,4.57,9.09,10.63,7.37,4.27,1.65
Vault Creek-Chatanika River (HUC10: 1908030906),4680,5,gfdl,1,1258.2,5.62,0.0,12.71,0.92,5.14,9.98,10.94,7.43,4.59,1.66
Vault Creek-Chatanika River (HUC10: 1908030906),4680,5,gfdl,2,1377.9,6.15,0.0,15.17,0.94,6.3,10.66,11.92,7.78,4.84,1.97
Vault Creek-Chatanika River (HUC10: 1908030906),4687,3,ccsm,0,1160.41,5.31,0.0,13.14,0.97,4.56,9.11,10.63,7.36,4.27,1.64
Vault Creek-Chatanika River (HUC10: 1908030906),4687,3,ccsm,1,1261.01,5.63,0.0,17.34,0.87,4.75,10.06,11.16,7.38,4.52,1.73
Vault Creek-Chatanika River (HUC10: 1908030906),4687,3,ccsm,2,1396.05,6.23,0.0,17.16,0.82,5.59,11.32,12.24,8.23,4.94,1.89
Vault Creek-Chatanika River (HUC10: 1908030906),4687,3,gfdl,0,1160.41,5.31,0.0,13.14,0.97,4.56,9.11,10.63,7.36,4.27,1.64
Vault Creek-Chatanika River (HUC10: 1908030906),4687,3,gfdl,1,1258.47,5.62,0.0,12.75,0.9,5.14,10.02,10.95,7.43,4.59,1.64
Vault Creek-Chatanika River (HUC10: 1908030906),4687,3,gfdl,2,1379.54,6.16,0.0,15.22,0.92,6.31,10.71,11.94,7.78,4.84,1.95
Vault Creek-Chatanika River (HUC10: 1908030906),4688,5,ccsm,0,943.67,4.3,0.0,11.62,0.15,3.17,7.64,9.43,6.46,3.37,0.81
Vault Creek-Chatanika River (HUC10: 1908030906),4688,5,ccsm,1,1030.28,4.6,0.0,15.23,0.12,3.33,8.5,9.94,6.48,3.64,0.92
Vault Creek-Chatanika River (HUC10: 1908030906),4688,5,ccsm,2,1158.01,5.17,0.0,15.31,0.15,4.13,9.64,10.94,7.29,4.05,1.03
Vault Creek-Chatanika River (HUC10: 1908030906),4688,5,gfdl,0,943.67,4.3,0.0,11.62,0.15,3.17,7.64,9.43,6.46,3.37,0.81
Vault Creek-Chatanika River (HUC10: 1908030906),4688,5,gfdl,1,1031.59,4.61,0.0,11.15,0.12,3.75,8.53,9.73,6.54,3.69,0.83
Vault Creek-Chatanika River (HUC10: 1908030906),4688,5,gfdl,2,1147.97,5.12,0.0,13.55,0.22,4.92,9.18,10.69,6.89,3.93,1.09
Vault Creek-Chatanika River (HUC10: 1908030906),4737,5,ccsm,0,1078.34,4.89,0.0,12.59,0.5,4.01,8.55,10.21,7.01,3.85,1.25
Vault Creek-Chatanika River (HUC10: 1908030906),4737,5,ccsm,1,1164.18,5.2,0.0,15.87,0.43,4.15,9.48,10.75,7.02,4.14,1.33
Vault Creek-Chatanika River (HUC10: 1908030906),4737,5,ccsm,2,1299.48,5.8,0.0,16.57,0.42,4.98,10.74,11.82,7.87,4.56,1.47
Vault Creek-Chatanika River (HUC10: 1908030906),4737,5,gfdl,0,1078.34,4.89,0.0,12.59,0.5,4.01,8.55,10.21,7.01,3.85,1.25
Vault Creek-Chatanika River (HUC10: 1908030906),4737,5,gfdl,1,1164.97,5.2,0.0,12.08,0.46,4.59,9.48,10.49,7.1,4.21,1.24
Vault Creek-Chatanika River (HUC10: 1908030906),4737,5,gfdl,2,1286.53,5.74,0.0,14.61,0.54,5.76,10.17,11.49,7.47,4.46,1.54
Vault Creek-Chatanika River (HUC10: 1908030906),4795,5,ccsm,0,978.52,4.42,0.0,12.04,0.19,3.32,7.91,9.69,6.56,3.4,0.85
Vault Creek-Chatanika River (HUC10: 1908030906),4795,5,ccsm,1,1060.08,4.73,0.0,15.45,0.14,3.46,8.84,10.21,6.58,3.7,0.95
Vault Creek-Chatanika River (HUC10: 1908030906),4795,5,ccsm,2,1199.99,5.36,0.0,16.11,0.17,4.26,10.15,11.34,7.47,4.11,1.07
Vault Creek-Chatanika River (HUC10: 1908030906),4795,5,gfdl,0,978.52,4.42,0.0,12.04,0.19,3.32,7.91,9.69,6.56,3.4,0.85
Vault Creek-Chatanika River (HUC10: 1908030906),4795,5,gfdl,1,1061.84,4.74,0.0,11.42,0.16,3.9,8.82,9.97,6.67,3.77,0.87
Vault Creek-Chatanika River (HUC10: 1908030906),4795,5,gfdl,2,1183.56,5.28,0.0,14.08,0.25,5.08,9.52,10.96,7.05,4.04,1.14
Volkmar River (HUC10: 1908030311),2,4,ccsm,0,927.84,4.16,0.0,11.93,0.07,2.8,7.36,9.4,6.44,3.23,0.67
Volkmar River (HUC10: 1908030311),2,4,ccsm,1,993.46,4.44,0.0,14.3,0.05,3.04,7.91,9.76,6.53,3.52,0.83
Volkmar River (HUC10: 1908030311),2,4,ccsm,2,1126.3,5.03,0.0,14.61,0.09,3.88,9.32,10.82,7.29,3.9,0.89
Volkmar River (HUC10: 1908030311),2,4,gfdl,0,927.84,4.16,0.0,11.93,0.07,2.8,7.36,9.4,6.44,3.23,0.67
Volkmar River (HUC10: 1908030311),2,4,gfdl,1,1015.7,4.53,0.0,11.05,0.05,3.44,8.59,9.65,6.51,3.68,0.75
Volkmar River (HUC10: 1908030311),2,4,gfdl,2,1149.58,5.13,0.0,13.65,0.09,4.64,9.48,10.86,6.93,3.89,1.02
Volkmar River (HUC10: 1908030311),3,4,ccsm,0,987.43,4.46,0.0,12.39,0.16,3.24,7.83,9.8,6.72,3.52,0.88
Volkmar River (HUC10: 1908030311),3,4,ccsm,1,1060.71,4.74,0.0,14.69,0.15,3.47,8.39,10.13,6.81,3.82,1.05
Volkmar River (HUC10: 1908030311),3,4,ccsm,2,1193.33,5.33,0.0,14.98,0.2,4.31,9.8,11.2,7.57,4.2,1.11
Volkmar River (HUC10: 1908030311),3,4,gfdl,0,987.43,4.46,0.0,12.39,0.16,3.24,7.83,9.8,6.72,3.52,0.88
Volkmar River (HUC10: 1908030311),3,4,gfdl,1,1083.81,4.84,0.0,11.51,0.16,3.88,9.07,10.05,6.8,3.98,0.96
Volkmar River (HUC10: 1908030311),3,4,gfdl,2,1218.1,5.44,0.0,14.15,0.21,5.09,9.97,11.26,7.19,4.2,1.25
Volkmar River (HUC10: 1908030311),5,4,ccsm,0,991.78,4.46,0.0,12.38,0.16,3.24,7.83,9.76,6.72,3.52,0.89
Volkmar River (HUC10: 1908030311),5,4,ccsm,1,1060.63,4.73,0.0,14.71,0.15,3.47,8.4,10.13,6.81,3.81,1.05
Volkmar River (HUC10: 1908030311),5,4,ccsm,2,1193.33,5.33,0.0,14.97,0.19,4.31,9.8,11.2,7.57,4.2,1.11
Volkmar River (HUC10: 1908030311),5,4,gfdl,0,991.78,4.46,0.0,12.38,0.16,3.24,7.83,9.76,6.72,3.52,0.89
Volkmar River (HUC10: 1908030311),5,4,gfdl,1,1083.22,4.84,0.0,11.5,0.16,3.87,9.06,10.05,6.8,3.99,0.96
Volkmar River (HUC10: 1908030311),5,4,gfdl,2,1217.44,5.43,0.0,14.14,0.21,5.08,9.96,11.26,7.19,4.2,1.25
Volkmar River (HUC10: 1908030311),7,4,ccsm,0,969.02,4.39,0.0,12.19,0.12,3.16,7.65,9.67,6.66,3.46,0.83
Volkmar River (HUC10: 1908030311),7,4,ccsm,1,1042.05,4.65,0.0,14.61,0.13,3.4,8.17,10.02,6.75,3.75,0.99
Volkmar River (HUC10: 1908030311),7,4,ccsm,2,1170.89,5.23,0.0,14.79,0.19,4.24,9.54,11.03,7.49,4.12,1.05
Volkmar River (HUC10: 1908030311),7,4,gfdl,0,969.02,4.39,0.0,12.19,0.12,3.16,7.65,9.67,6.66,3.46,0.83
Volkmar River (HUC10: 1908030311),7,4,gfdl,1,1063.25,4.75,0.0,11.24,0.15,3.78,8.85,9.9,6.74,3.9,0.91
Volkmar River (HUC10: 1908030311),7,4,gfdl,2,1192.59,5.32,0.0,13.77,0.19,4.95,9.68,11.07,7.16,4.12,1.19
Volkmar River (HUC10: 1908030311),9,4,ccsm,0,890.16,4.0,0.0,11.5,0.02,2.62,7.03,9.13,6.3,3.12,0.57
Volkmar River (HUC10: 1908030311),9,4,ccsm,1,958.8,4.28,0.0,13.83,0.03,2.85,7.55,9.51,6.41,3.42,0.74
Volkmar River (HUC10: 1908030311),9,4,ccsm,2,1083.33,4.84,0.0,14.17,0.07,3.65,8.89,10.5,7.13,3.78,0.8
Volkmar River (HUC10: 1908030311),9,4,gfdl,0,890.16,4.0,0.0,11.5,0.02,2.62,7.03,9.13,6.3,3.12,0.57
Volkmar River (HUC10: 1908030311),9,4,gfdl,1,976.08,4.36,0.0,10.53,0.04,3.21,8.2,9.36,6.38,3.56,0.65
Volkmar River (HUC10: 1908030311),9,4,gfdl,2,1099.57,4.91,0.0,13.03,0.06,4.34,8.96,10.48,6.78,3.78,0.92
Volkmar River (HUC10: 1908030311),11,4,ccsm,0,877.4,3.95,0.0,11.39,0.01,2.53,6.94,9.09,6.25,3.07,0.53
Volkmar River (HUC10: 1908030311),11,4,ccsm,1,945.9,4.22,0.0,13.71,0.02,2.78,7.45,9.44,6.36,3.36,0.7
Volkmar River (HUC10: 1908030311),11,4,ccsm,2,1070.0,4.78,0.0,14.1,0.05,3.57,8.79,10.42,7.07,3.72,0.75
Volkmar River (HUC10: 1908030311),11,4,gfdl,0,877.4,3.95,0.0,11.39,0.01,2.53,6.94,9.09,6.25,3.07,0.53
Volkmar River (HUC10: 1908030311),11,4,gfdl,1,966.18,4.31,0.0,10.49,0.02,3.14,8.11,9.31,6.37,3.51,0.61
Volkmar River (HUC10: 1908030311),11,4,gfdl,2,1089.97,4.87,0.0,12.94,0.05,4.26,8.91,10.41,6.76,3.73,0.88
Volkmar River (HUC10: 1908030311),14,4,ccsm,0,965.37,4.39,0.0,12.17,0.09,3.12,7.66,9.68,6.66,3.43,0.74
Volkmar River (HUC10: 1908030311),14,4,ccsm,1,1039.33,4.64,0.0,14.67,0.11,3.37,8.2,10.05,6.76,3.7,0.92
Volkmar River (HUC10: 1908030311),14,4,ccsm,2,1170.3,5.22,0.0,15.06,0.16,4.19,9.65,11.09,7.48,4.08,0.98
Volkmar River (HUC10: 1908030311),14,4,gfdl,0,965.37,4.39,0.0,12.17,0.09,3.12,7.66,9.68,6.66,3.43,0.74
Volkmar River (HUC10: 1908030311),14,4,gfdl,1,1060.56,4.73,0.0,11.21,0.11,3.77,8.89,9.89,6.77,3.86,0.84
Volkmar River (HUC10: 1908030311),14,4,gfdl,2,1193.34,5.33,0.0,14.03,0.16,4.96,9.78,11.06,7.19,4.1,1.12
Volkmar River (HUC10: 1908030311),16,4,ccsm,0,877.98,3.96,0.0,11.33,0.01,2.56,6.99,9.09,6.24,3.06,0.5
Volkmar River (HUC10: 1908030311),16,4,ccsm,1,949.85,4.24,0.0,13.82,0.02,2.83,7.51,9.46,6.36,3.36,0.67
Volkmar River (HUC10: 1908030311),16,4,ccsm,2,1074.29,4.8,0.0,14.12,0.05,3.63,8.9,10.44,7.06,3.73,0.72
Volkmar River (HUC10: 1908030311),16,4,gfdl,0,877.98,3.96,0.0,11.33,0.01,2.56,6.99,9.09,6.24,3.06,0.5
Volkmar River (HUC10: 1908030311),16,4,gfdl,1,965.42,4.31,0.0,10.47,0.04,3.16,8.16,9.28,6.35,3.48,0.59
Volkmar River (HUC10: 1908030311),16,4,gfdl,2,1087.21,4.85,0.0,12.99,0.06,4.3,8.92,10.35,6.73,3.73,0.84
Volkmar River (HUC10: 1908030311),19,5,ccsm,0,854.32,3.82,0.0,11.26,0.03,2.32,6.76,8.92,6.06,2.91,0.48
Volkmar River (HUC10: 1908030311),19,5,ccsm,1,913.29,4.08,0.0,13.48,0.0,2.52,7.33,9.29,6.13,3.2,0.63
Volkmar River (HUC10: 1908030311),19,5,ccsm,2,1042.86,4.66,0.0,14.23,0.02,3.33,8.67,10.32,6.89,3.59,0.67
Volkmar River (HUC10: 1908030311),19,5,gfdl,0,854.32,3.82,0.0,11.26,0.03,2.32,6.76,8.92,6.06,2.91,0.48
Volkmar River (HUC10: 1908030311),19,5,gfdl,1,933.17,4.17,0.0,10.25,0.02,2.88,7.91,9.14,6.17,3.33,0.54
Volkmar River (HUC10: 1908030311),19,5,gfdl,2,1054.08,4.71,0.0,12.69,0.03,3.97,8.71,10.25,6.55,3.54,0.79
Volkmar River (HUC10: 1908030311),22,4,ccsm,0,814.68,3.69,0.0,10.75,0.0,2.18,6.5,8.67,5.96,2.82,0.37
Volkmar River (HUC10: 1908030311),22,4,ccsm,1,888.87,3.97,0.0,13.19,0.0,2.45,7.0,9.05,6.08,3.13,0.54
Volkmar River (HUC10: 1908030311),22,4,ccsm,2,1007.71,4.5,0.0,13.47,0.02,3.23,8.33,9.98,6.74,3.5,0.57
Volkmar River (HUC10: 1908030311),22,4,gfdl,0,814.68,3.69,0.0,10.75,0.0,2.18,6.5,8.67,5.96,2.82,0.37
Volkmar River (HUC10: 1908030311),22,4,gfdl,1,900.76,4.02,0.0,9.93,0.03,2.75,7.63,8.85,6.03,3.22,0.46
Volkmar River (HUC10: 1908030311),22,4,gfdl,2,1011.8,4.52,0.0,12.29,0.04,3.81,8.26,9.85,6.4,3.47,0.67
Volkmar River (HUC10: 1908030311),24,5,ccsm,0,975.04,4.36,0.0,12.14,0.14,3.15,7.65,9.63,6.6,3.43,0.81
Volkmar River (HUC10: 1908030311),24,5,ccsm,1,1037.85,4.63,0.0,14.48,0.14,3.39,8.23,10.02,6.68,3.7,0.96
Volkmar River (HUC10: 1908030311),24,5,ccsm,2,1167.81,5.21,0.0,15.0,0.18,4.19,9.61,11.04,7.41,4.11,1.02
Volkmar River (HUC10: 1908030311),24,5,gfdl,0,975.04,4.36,0.0,12.14,0.14,3.15,7.65,9.63,6.6,3.43,0.81
Volkmar River (HUC10: 1908030311),24,5,gfdl,1,1057.12,4.72,0.0,11.16,0.14,3.73,8.86,9.88,6.69,3.85,0.88
Volkmar River (HUC10: 1908030311),24,5,gfdl,2,1184.66,5.29,0.0,13.79,0.18,4.88,9.71,10.99,7.09,4.08,1.16
Volkmar River (HUC10: 1908030311),34,5,ccsm,0,1010.34,4.52,0.0,12.51,0.19,3.35,7.96,9.88,6.76,3.54,0.89
Volkmar River (HUC10: 1908030311),34,5,ccsm,1,1073.76,4.79,0.0,14.95,0.18,3.61,8.54,10.26,6.83,3.81,1.04
Volkmar River (HUC10: 1908030311),34,5,ccsm,2,1206.74,5.39,0.0,15.31,0.22,4.42,9.98,11.3,7.56,4.24,1.11
Volkmar River (HUC10: 1908030311),34,5,gfdl,0,1010.34,4.52,0.0,12.51,0.19,3.35,7.96,9.88,6.76,3.54,0.89
Volkmar River (HUC10: 1908030311),34,5,gfdl,1,1095.01,4.89,0.0,11.62,0.17,3.95,9.24,10.13,6.83,3.96,0.97
Volkmar River (HUC10: 1908030311),34,5,gfdl,2,1229.69,5.49,0.0,14.35,0.22,5.18,10.13,11.3,7.25,4.21,1.25
Volkmar River (HUC10: 1908030311),36,4,ccsm,0,983.2,4.4,0.0,12.25,0.14,3.18,7.73,9.69,6.64,3.47,0.84
Volkmar River (HUC10: 1908030311),36,4,ccsm,1,1046.61,4.67,0.0,14.68,0.14,3.42,8.28,10.05,6.74,3.75,0.99
Volkmar River (HUC10: 1908030311),36,4,ccsm,2,1179.45,5.27,0.0,14.92,0.18,4.27,9.67,11.12,7.5,4.15,1.06
Volkmar River (HUC10: 1908030311),36,4,gfdl,0,983.2,4.4,0.0,12.25,0.14,3.18,7.73,9.69,6.64,3.47,0.84
Volkmar River (HUC10: 1908030311),36,4,gfdl,1,1067.82,4.77,0.0,11.37,0.12,3.8,8.96,9.95,6.74,3.92,0.89
Volkmar River (HUC10: 1908030311),36,4,gfdl,2,1199.72,5.36,0.0,13.96,0.18,4.99,9.84,11.12,7.12,4.13,1.19
Volkmar River (HUC10: 1908030311),46,4,ccsm,0,708.07,3.2,0.0,9.86,0.0,1.47,5.62,7.93,5.4,2.28,0.16
Volkmar River (HUC10: 1908030311),46,4,ccsm,1,774.27,3.46,0.0,12.33,0.0,1.71,6.13,8.32,5.51,2.61,0.3
Volkmar River (HUC10: 1908030311),46,4,ccsm,2,889.84,3.97,0.0,12.56,0.0,2.45,7.44,9.23,6.16,2.97,0.29
Volkmar River (HUC10: 1908030311),46,4,gfdl,0,708.07,3.2,0.0,9.86,0.0,1.47,5.62,7.93,5.4,2.28,0.16
Volkmar River (HUC10: 1908030311),46,4,gfdl,1,785.8,3.51,0.0,9.0,0.01,2.05,6.73,8.11,5.44,2.69,0.21
Volkmar River (HUC10: 1908030311),46,4,gfdl,2,889.34,3.97,0.0,11.41,0.0,3.02,7.32,9.07,5.82,2.93,0.36
Volkmar River (HUC10: 1908030311),50,4,ccsm,0,684.27,3.08,0.0,9.77,0.0,1.32,5.46,7.8,5.31,2.15,0.13
Volkmar River (HUC10: 1908030311),50,4,ccsm,1,750.66,3.35,0.0,12.14,0.0,1.56,5.99,8.15,5.38,2.49,0.26
Volkmar River (HUC10: 1908030311),50,4,ccsm,2,869.26,3.88,0.0,12.44,0.0,2.29,7.34,9.1,6.05,2.84,0.25
Volkmar River (HUC10: 1908030311),50,4,gfdl,0,684.27,3.08,0.0,9.77,0.0,1.32,5.46,7.8,5.31,2.15,0.13
Volkmar River (HUC10: 1908030311),50,4,gfdl,1,763.97,3.41,0.0,8.88,0.0,1.9,6.54,8.0,5.34,2.57,0.17
Volkmar River (HUC10: 1908030311),50,4,gfdl,2,868.9,3.88,0.0,11.32,0.0,2.88,7.19,8.96,5.71,2.8,0.32
Volkmar River (HUC10: 1908030311),58,4,ccsm,0,743.7,3.37,0.0,10.29,0.0,1.72,6.01,8.23,5.65,2.51,0.26
Volkmar River (HUC10: 1908030311),58,4,ccsm,1,820.46,3.66,0.0,12.55,0.0,1.96,6.53,8.58,5.72,2.85,0.44
Volkmar River (HUC10: 1908030311),58,4,ccsm,2,939.95,4.2,0.0,13.04,0.0,2.72,7.9,9.51,6.4,3.21,0.44
Volkmar River (HUC10: 1908030311),58,4,gfdl,0,743.7,3.37,0.0,10.29,0.0,1.72,6.01,8.23,5.65,2.51,0.26
Volkmar River (HUC10: 1908030311),58,4,gfdl,1,834.85,3.73,0.0,9.42,0.02,2.32,7.1,8.46,5.68,2.9,0.34
Volkmar River (HUC10: 1908030311),58,4,gfdl,2,935.91,4.18,0.0,11.87,0.0,3.36,7.69,9.33,6.02,3.12,0.5
Washington Creek (HUC10: 1908030904),3532,4,ccsm,0,1522.09,6.81,0.97,14.91,2.57,6.4,11.01,12.34,8.49,5.35,2.72
Washington Creek (HUC10: 1908030904),3532,4,ccsm,1,1590.87,7.1,0.91,17.63,2.59,6.51,12.03,12.9,8.47,5.61,2.79
Washington Creek (HUC10: 1908030904),3532,4,ccsm,2,1722.08,7.69,0.86,21.95,2.56,7.37,13.19,13.9,9.37,6.02,2.97
Washington Creek (HUC10: 1908030904),3532,4,gfdl,0,1522.09,6.81,0.97,14.91,2.57,6.4,11.01,12.34,8.49,5.35,2.72
Washington Creek (HUC10: 1908030904),3532,4,gfdl,1,1593.51,7.11,0.95,14.87,2.51,6.98,12.0,12.67,8.58,5.76,2.77
Washington Creek (HUC10: 1908030904),3532,4,gfdl,2,1734.52,7.74,0.83,17.72,2.51,8.23,12.84,13.92,9.03,6.09,3.13
Washington Creek (HUC10: 1908030904),3544,4,ccsm,0,1523.5,6.83,0.92,15.17,2.53,6.4,11.06,12.38,8.51,5.35,2.72
Washington Creek (HUC10: 1908030904),3544,4,ccsm,1,1588.3,7.09,0.86,17.87,2.55,6.51,12.03,12.89,8.47,5.59,2.79
Washington Creek (HUC10: 1908030904),3544,4,ccsm,2,1720.95,7.68,0.84,19.23,2.52,7.38,13.24,13.9,9.34,6.0,2.96
Washington Creek (HUC10: 1908030904),3544,4,gfdl,0,1523.5,6.83,0.92,15.17,2.53,6.4,11.06,12.38,8.51,5.35,2.72
Washington Creek (HUC10: 1908030904),3544,4,gfdl,1,1594.02,7.12,0.9,15.05,2.5,6.95,12.03,12.72,8.56,5.76,2.79
Washington Creek (HUC10: 1908030904),3544,4,gfdl,2,1737.22,7.76,0.78,17.9,2.48,8.19,12.91,13.98,9.03,6.08,3.15
Washington Creek (HUC10: 1908030904),3552,4,ccsm,0,1506.42,6.79,0.9,15.02,2.53,6.33,10.92,12.26,8.47,5.33,2.71
Washington Creek (HUC10: 1908030904),3552,4,ccsm,1,1571.9,7.02,0.85,17.54,2.51,6.42,11.84,12.74,8.44,5.56,2.79
Washington Creek (HUC10: 1908030904),3552,4,ccsm,2,1703.2,7.6,0.81,18.85,2.49,7.25,13.05,13.74,9.3,5.99,2.95
Washington Creek (HUC10: 1908030904),3552,4,gfdl,0,1506.42,6.79,0.9,15.02,2.53,6.33,10.92,12.26,8.47,5.33,2.71
Washington Creek (HUC10: 1908030904),3552,4,gfdl,1,1578.49,7.05,0.87,14.76,2.48,6.87,11.85,12.58,8.53,5.73,2.77
Washington Creek (HUC10: 1908030904),3552,4,gfdl,2,1718.0,7.67,0.76,17.62,2.45,8.07,12.69,13.84,9.0,6.03,3.13
Washington Creek (HUC10: 1908030904),3569,4,ccsm,0,1505.21,6.89,0.95,14.93,2.59,6.43,11.02,12.34,8.52,5.35,2.76
Washington Creek (HUC10: 1908030904),3569,4,ccsm,1,1588.88,7.09,0.89,17.57,2.59,6.55,12.0,12.86,8.46,5.59,2.8
Washington Creek (HUC10: 1908030904),3569,4,ccsm,2,1719.34,7.68,0.86,18.8,2.56,7.41,13.18,13.83,9.33,6.01,2.97
Washington Creek (HUC10: 1908030904),3569,4,gfdl,0,1505.21,6.89,0.95,14.93,2.59,6.43,11.02,12.34,8.52,5.35,2.76
